User Unique ID,Training Title,Training Locator Number,Reactionnaire Question,Question ID,Question User Response
77d60a6a-c3d3-4ad0-bb25-49c643f902b6,Understanding and Undoing Implicit Bias (Virtual ILT),12032,How satisfied are you with the Workforce Institute registration notifications and reminders?,4484,Extremely Satisfied
77d60a6a-c3d3-4ad0-bb25-49c643f902b6,Understanding and Undoing Implicit Bias (Virtual ILT),12032,"On a scale of 0-10, how likely is it that you would recommend this learning program to a colleague? (0 = Not at all likely, 10 = Extremely likely)",4505,9
77d60a6a-c3d3-4ad0-bb25-49c643f902b6,Understanding and Undoing Implicit Bias (Virtual ILT),12032,My supervisor met with me to discuss the relevance of this learning program to my current job.,4519,Yes
77d60a6a-c3d3-4ad0-bb25-49c643f902b6,Understanding and Undoing Implicit Bias (Virtual ILT),12032,"In a typical workweek, how often will you apply knowledge or skills from this learning program? (In percentage of time on the job)",4520,Very Often (51-75% of the time)
77d60a6a-c3d3-4ad0-bb25-49c643f902b6,Understanding and Undoing Implicit Bias (Virtual ILT),12032,"INSTRUCTOR.NAME maintained an effective pace through the agenda (discussion, activities, breaks, etc.).",5163,Agree
77d60a6a-c3d3-4ad0-bb25-49c643f902b6,Understanding and Undoing Implicit Bias (Virtual ILT),12032,INSTRUCTOR.NAME provided clear explanations of new concepts,5169,Agree
77d60a6a-c3d3-4ad0-bb25-49c643f902b6,Understanding and Undoing Implicit Bias (Virtual ILT),12032,INSTRUCTOR.NAME provided opportunities for questions and checked in for understanding,5175,Agree
77d60a6a-c3d3-4ad0-bb25-49c643f902b6,Understanding and Undoing Implicit Bias (Virtual ILT),12032,How satisfied are you with the online interaction you had with other learners in this program?,5321,Extremely Satisfied
9391a1c4-ea2f-4997-b4c1-700dbec6bcc6,Understanding and Undoing Implicit Bias (Virtual ILT),12032,How satisfied are you with the Workforce Institute registration notifications and reminders?,4484,Extremely Satisfied
9391a1c4-ea2f-4997-b4c1-700dbec6bcc6,Understanding and Undoing Implicit Bias (Virtual ILT),12032,How satisfied are you with the Cornerstone learning management system?,4491,Satisfied
9391a1c4-ea2f-4997-b4c1-700dbec6bcc6,Understanding and Undoing Implicit Bias (Virtual ILT),12032,My supervisor met with me to discuss the relevance of this learning program to my current job.,4519,No
9391a1c4-ea2f-4997-b4c1-700dbec6bcc6,Understanding and Undoing Implicit Bias (Virtual ILT),12032,"In a typical workweek, how often will you apply knowledge or skills from this learning program? (In percentage of time on the job)",4520,Very Often (51-75% of the time)
9391a1c4-ea2f-4997-b4c1-700dbec6bcc6,Understanding and Undoing Implicit Bias (Virtual ILT),12032,I felt comfortable using the video conferencing platform to participate in this learning program.,5011,Agree
9391a1c4-ea2f-4997-b4c1-700dbec6bcc6,Understanding and Undoing Implicit Bias (Virtual ILT),12032,"INSTRUCTOR.NAME maintained an effective pace through the agenda (discussion, activities, breaks, etc.).",5163,Strongly Agree
9391a1c4-ea2f-4997-b4c1-700dbec6bcc6,Understanding and Undoing Implicit Bias (Virtual ILT),12032,"INSTRUCTOR.NAME maintained an effective pace through the agenda (discussion, activities, breaks, etc.).",5163,Strongly Agree
9391a1c4-ea2f-4997-b4c1-700dbec6bcc6,Understanding and Undoing Implicit Bias (Virtual ILT),12032,How satisfied are you with the online interaction you had with other learners in this program?,5321,Satisfied
9391a1c4-ea2f-4997-b4c1-700dbec6bcc6,Understanding and Undoing Implicit Bias (Virtual ILT),12032,Analyze the current state of child welfare as it relates to racial disproportionality,5368,Agree
cb20effd-fa9a-4c31-a47e-9317c65a5589,Understanding and Undoing Implicit Bias (Virtual ILT),12032,The skills practice activities showed me how to use this learning on the job.,4460,Agree
cb20effd-fa9a-4c31-a47e-9317c65a5589,Understanding and Undoing Implicit Bias (Virtual ILT),12032,How satisfied are you with the Cornerstone learning management system?,4491,Neutral
cb20effd-fa9a-4c31-a47e-9317c65a5589,Understanding and Undoing Implicit Bias (Virtual ILT),12032,"In a typical workweek, how often will you apply knowledge or skills from this learning program? (In percentage of time on the job)",4520,Very Often (51-75% of the time)
cb20effd-fa9a-4c31-a47e-9317c65a5589,Understanding and Undoing Implicit Bias (Virtual ILT),12032,Which other training topics or learning methods would support your job performance?,4526,
cb20effd-fa9a-4c31-a47e-9317c65a5589,Understanding and Undoing Implicit Bias (Virtual ILT),12032,"INSTRUCTOR.NAME maintained an effective pace through the agenda (discussion, activities, breaks, etc.).",5163,Agree
94dc39d9-34c9-42a8-b83a-a1dc2aa3167c,Understanding and Undoing Implicit Bias (Virtual ILT),12032,"Prior to today, I knew how this learning program was intended to impact my job performance.",4454,Agree
94dc39d9-34c9-42a8-b83a-a1dc2aa3167c,Understanding and Undoing Implicit Bias (Virtual ILT),12032,"The instructional aids (forms, case scenarios, etc.) are very similar to real things I use on the job.",4472,Agree
94dc39d9-34c9-42a8-b83a-a1dc2aa3167c,Understanding and Undoing Implicit Bias (Virtual ILT),12032,"INSTRUCTOR.NAME maintained an effective pace through the agenda (discussion, activities, breaks, etc.).",5163,Agree
94dc39d9-34c9-42a8-b83a-a1dc2aa3167c,Understanding and Undoing Implicit Bias (Virtual ILT),12032,"INSTRUCTOR.NAME maintained an effective pace through the agenda (discussion, activities, breaks, etc.).",5163,Agree
94dc39d9-34c9-42a8-b83a-a1dc2aa3167c,Understanding and Undoing Implicit Bias (Virtual ILT),12032,INSTRUCTOR.NAME provided opportunities for questions and checked in for understanding,5175,Agree
94dc39d9-34c9-42a8-b83a-a1dc2aa3167c,Understanding and Undoing Implicit Bias (Virtual ILT),12032,How satisfied are you with the online interaction you had with the facilitators?,5315,Satisfied
94dc39d9-34c9-42a8-b83a-a1dc2aa3167c,Understanding and Undoing Implicit Bias (Virtual ILT),12032,Recall key implicit bias (IB) concepts and key points.,5362,Agree
94dc39d9-34c9-42a8-b83a-a1dc2aa3167c,Understanding and Undoing Implicit Bias (Virtual ILT),12032,"Draw connections between internalized oppression and trauma and their influence on institutional racism, structural inequity, and implicit bias",5374,Agree
87a12a29-3a6a-4c76-a72e-a303a82b95ee,Understanding and Undoing Implicit Bias (Virtual ILT),12032,I believe this learning program will help me do my current job better.,4478,Strongly Agree
87a12a29-3a6a-4c76-a72e-a303a82b95ee,Understanding and Undoing Implicit Bias (Virtual ILT),12032,How satisfied are you with the Workforce Institute registration notifications and reminders?,4484,Satisfied
87a12a29-3a6a-4c76-a72e-a303a82b95ee,Understanding and Undoing Implicit Bias (Virtual ILT),12032,INSTRUCTOR.NAME provided clear explanations of new concepts,5169,Agree
87a12a29-3a6a-4c76-a72e-a303a82b95ee,Understanding and Undoing Implicit Bias (Virtual ILT),12032,How satisfied are you with taking this learning program in a virtual format?,5309,Extremely Satisfied
87a12a29-3a6a-4c76-a72e-a303a82b95ee,Understanding and Undoing Implicit Bias (Virtual ILT),12032,How satisfied are you with the online interaction you had with other learners in this program?,5321,Extremely Satisfied
87a12a29-3a6a-4c76-a72e-a303a82b95ee,Understanding and Undoing Implicit Bias (Virtual ILT),12032,"Draw connections between internalized oppression and trauma and their influence on institutional racism, structural inequity, and implicit bias",5374,Strongly Agree
59a0a357-a891-4e95-831d-b65a061e24ad,Understanding and Undoing Implicit Bias (Virtual ILT),12032,I believe this learning program will help me do my current job better.,4478,Strongly Agree
59a0a357-a891-4e95-831d-b65a061e24ad,Understanding and Undoing Implicit Bias (Virtual ILT),12032,What could be done differently to improve your overall learning experience?,4517,
59a0a357-a891-4e95-831d-b65a061e24ad,Understanding and Undoing Implicit Bias (Virtual ILT),12032,INSTRUCTOR.NAME provided clear explanations of new concepts,5169,Strongly Agree
59a0a357-a891-4e95-831d-b65a061e24ad,Understanding and Undoing Implicit Bias (Virtual ILT),12032,Apply debiasing strategies to undo individual implicit bias,5380,Strongly Agree
12bf5e1e-3894-4a8e-9210-d10465a40e92,Understanding and Undoing Implicit Bias (Virtual ILT),12032,How satisfied are you with the Workforce Institute registration notifications and reminders?,4484,Satisfied
12bf5e1e-3894-4a8e-9210-d10465a40e92,Understanding and Undoing Implicit Bias (Virtual ILT),12032,How satisfied are you with the Workforce Institute Help Desk (phone and/or email support)?,4498,Satisfied
12bf5e1e-3894-4a8e-9210-d10465a40e92,Understanding and Undoing Implicit Bias (Virtual ILT),12032,"On a scale of 0-10, how likely is it that you would recommend this learning program to a colleague? (0 = Not at all likely, 10 = Extremely likely)",4505,8
12bf5e1e-3894-4a8e-9210-d10465a40e92,Understanding and Undoing Implicit Bias (Virtual ILT),12032,What could be done differently to improve your overall learning experience?,4517,The training was great and the trainers were very knowledgeable!
12bf5e1e-3894-4a8e-9210-d10465a40e92,Understanding and Undoing Implicit Bias (Virtual ILT),12032,My supervisor met with me to discuss the relevance of this learning program to my current job.,4519,No
12bf5e1e-3894-4a8e-9210-d10465a40e92,Understanding and Undoing Implicit Bias (Virtual ILT),12032,Which other training topics or learning methods would support your job performance?,4526,
12bf5e1e-3894-4a8e-9210-d10465a40e92,Understanding and Undoing Implicit Bias (Virtual ILT),12032,INSTRUCTOR.NAME provided clear explanations of new concepts,5169,Strongly Agree
12bf5e1e-3894-4a8e-9210-d10465a40e92,Understanding and Undoing Implicit Bias (Virtual ILT),12032,INSTRUCTOR.NAME provided opportunities for questions and checked in for understanding,5175,Strongly Agree
3f6918fe-3370-40eb-b483-dc06a6141f3d,Understanding and Undoing Implicit Bias (Virtual ILT),12032,What could be done differently to improve your overall learning experience?,4517,
3f6918fe-3370-40eb-b483-dc06a6141f3d,Understanding and Undoing Implicit Bias (Virtual ILT),12032,"In a typical workweek, how often will you apply knowledge or skills from this learning program? (In percentage of time on the job)",4520,Very Often (51-75% of the time)
3f6918fe-3370-40eb-b483-dc06a6141f3d,Understanding and Undoing Implicit Bias (Virtual ILT),12032,INSTRUCTOR.NAME provided opportunities for questions and checked in for understanding,5175,Agree
3f6918fe-3370-40eb-b483-dc06a6141f3d,Understanding and Undoing Implicit Bias (Virtual ILT),12032,How satisfied are you with taking this learning program in a virtual format?,5309,Neutral
8ea71692-5172-41ac-a46b-e29a21294a5e,Understanding and Undoing Implicit Bias (Virtual ILT),12032,"The instructional aids (forms, case scenarios, etc.) are very similar to real things I use on the job.",4472,Strongly Agree
8ea71692-5172-41ac-a46b-e29a21294a5e,Understanding and Undoing Implicit Bias (Virtual ILT),12032,I believe this learning program will help me do my current job better.,4478,Agree
8ea71692-5172-41ac-a46b-e29a21294a5e,Understanding and Undoing Implicit Bias (Virtual ILT),12032,How satisfied are you with the Workforce Institute registration notifications and reminders?,4484,Satisfied
8ea71692-5172-41ac-a46b-e29a21294a5e,Understanding and Undoing Implicit Bias (Virtual ILT),12032,How satisfied are you with the Cornerstone learning management system?,4491,Satisfied
8ea71692-5172-41ac-a46b-e29a21294a5e,Understanding and Undoing Implicit Bias (Virtual ILT),12032,How satisfied are you with the Workforce Institute Help Desk (phone and/or email support)?,4498,Neutral
8ea71692-5172-41ac-a46b-e29a21294a5e,Understanding and Undoing Implicit Bias (Virtual ILT),12032,What could be done differently to improve your overall learning experience?,4517,nothing at this time
8ea71692-5172-41ac-a46b-e29a21294a5e,Understanding and Undoing Implicit Bias (Virtual ILT),12032,"In a typical workweek, how often will you apply knowledge or skills from this learning program? (In percentage of time on the job)",4520,Almost Always (76-100% of the time)
8ea71692-5172-41ac-a46b-e29a21294a5e,Understanding and Undoing Implicit Bias (Virtual ILT),12032,Which other training topics or learning methods would support your job performance?,4526,
8ea71692-5172-41ac-a46b-e29a21294a5e,Understanding and Undoing Implicit Bias (Virtual ILT),12032,"INSTRUCTOR.NAME maintained an effective pace through the agenda (discussion, activities, breaks, etc.).",5163,Strongly Agree
8ea71692-5172-41ac-a46b-e29a21294a5e,Understanding and Undoing Implicit Bias (Virtual ILT),12032,INSTRUCTOR.NAME provided clear explanations of new concepts,5169,Strongly Agree
8ea71692-5172-41ac-a46b-e29a21294a5e,Understanding and Undoing Implicit Bias (Virtual ILT),12032,INSTRUCTOR.NAME provided opportunities for questions and checked in for understanding,5175,Strongly Agree
8ea71692-5172-41ac-a46b-e29a21294a5e,Understanding and Undoing Implicit Bias (Virtual ILT),12032,Apply debiasing strategies to undo individual implicit bias,5380,Strongly Agree
a07bc9c5-e040-4c91-9aca-e9cb12db4f8f,Understanding and Undoing Implicit Bias (Virtual ILT),12032,I believe this learning program will help me do my current job better.,4478,Agree
a07bc9c5-e040-4c91-9aca-e9cb12db4f8f,Understanding and Undoing Implicit Bias (Virtual ILT),12032,"INSTRUCTOR.NAME maintained an effective pace through the agenda (discussion, activities, breaks, etc.).",5163,Strongly Agree
a07bc9c5-e040-4c91-9aca-e9cb12db4f8f,Understanding and Undoing Implicit Bias (Virtual ILT),12032,"Draw connections between internalized oppression and trauma and their influence on institutional racism, structural inequity, and implicit bias",5374,Agree
cb9e7ecb-81a8-4722-9c04-fe6af08f416d,Understanding and Undoing Implicit Bias (Virtual ILT),12032,"INSTRUCTOR.NAME maintained an effective pace through the agenda (discussion, activities, breaks, etc.).",5163,Strongly Agree
cb9e7ecb-81a8-4722-9c04-fe6af08f416d,Understanding and Undoing Implicit Bias (Virtual ILT),12032,INSTRUCTOR.NAME provided opportunities for questions and checked in for understanding,5175,Strongly Agree
cb9e7ecb-81a8-4722-9c04-fe6af08f416d,Understanding and Undoing Implicit Bias (Virtual ILT),12032,How satisfied are you with taking this learning program in a virtual format?,5309,
06a10fd8-8991-4e91-84a3-10ed0ea1553a,Understanding and Undoing Implicit Bias (Virtual ILT),12032,"Prior to today, I knew how this learning program was intended to impact my job performance.",4454,Agree
06a10fd8-8991-4e91-84a3-10ed0ea1553a,Understanding and Undoing Implicit Bias (Virtual ILT),12032,I believe this learning program will help me do my current job better.,4478,Agree
06a10fd8-8991-4e91-84a3-10ed0ea1553a,Understanding and Undoing Implicit Bias (Virtual ILT),12032,How satisfied are you with the Workforce Institute registration notifications and reminders?,4484,Satisfied
06a10fd8-8991-4e91-84a3-10ed0ea1553a,Understanding and Undoing Implicit Bias (Virtual ILT),12032,My supervisor met with me to discuss the relevance of this learning program to my current job.,4519,No
06a10fd8-8991-4e91-84a3-10ed0ea1553a,Understanding and Undoing Implicit Bias (Virtual ILT),12032,I felt comfortable using the video conferencing platform to participate in this learning program.,5011,Agree
06a10fd8-8991-4e91-84a3-10ed0ea1553a,Understanding and Undoing Implicit Bias (Virtual ILT),12032,"INSTRUCTOR.NAME maintained an effective pace through the agenda (discussion, activities, breaks, etc.).",5163,Agree
06a10fd8-8991-4e91-84a3-10ed0ea1553a,Understanding and Undoing Implicit Bias (Virtual ILT),12032,INSTRUCTOR.NAME provided clear explanations of new concepts,5169,Agree
06a10fd8-8991-4e91-84a3-10ed0ea1553a,Understanding and Undoing Implicit Bias (Virtual ILT),12032,How satisfied are you with the online interaction you had with the facilitators?,5315,Satisfied
06a10fd8-8991-4e91-84a3-10ed0ea1553a,Understanding and Undoing Implicit Bias (Virtual ILT),12032,Analyze the current state of child welfare as it relates to racial disproportionality,5368,Agree
3b361be3-ae04-4b3d-acec-1f8077cbf1a7,Understanding and Undoing Implicit Bias (Virtual ILT),12032,I believe this learning program will help me do my current job better.,4478,Neutral
3b361be3-ae04-4b3d-acec-1f8077cbf1a7,Understanding and Undoing Implicit Bias (Virtual ILT),12032,How satisfied are you with the online interaction you had with other learners in this program?,5321,Satisfied
77d60a6a-c3d3-4ad0-bb25-49c643f902b6,Understanding and Undoing Implicit Bias (Virtual ILT),12032,Which other training topics or learning methods would support your job performance?,4526,Supporting children with addiction to technology
77d60a6a-c3d3-4ad0-bb25-49c643f902b6,Understanding and Undoing Implicit Bias (Virtual ILT),12032,I felt comfortable using the video conferencing platform to participate in this learning program.,5011,Agree
77d60a6a-c3d3-4ad0-bb25-49c643f902b6,Understanding and Undoing Implicit Bias (Virtual ILT),12032,How satisfied are you with the online interaction you had with the facilitators?,5315,Extremely Satisfied
77d60a6a-c3d3-4ad0-bb25-49c643f902b6,Understanding and Undoing Implicit Bias (Virtual ILT),12032,Analyze the current state of child welfare as it relates to racial disproportionality,5368,Agree
9391a1c4-ea2f-4997-b4c1-700dbec6bcc6,Understanding and Undoing Implicit Bias (Virtual ILT),12032,"Prior to today, I knew how this learning program was intended to impact my job performance.",4454,Neutral
9391a1c4-ea2f-4997-b4c1-700dbec6bcc6,Understanding and Undoing Implicit Bias (Virtual ILT),12032,Which other training topics or learning methods would support your job performance?,4526,N/A
9391a1c4-ea2f-4997-b4c1-700dbec6bcc6,Understanding and Undoing Implicit Bias (Virtual ILT),12032,INSTRUCTOR.NAME provided clear explanations of new concepts,5169,Strongly Agree
9391a1c4-ea2f-4997-b4c1-700dbec6bcc6,Understanding and Undoing Implicit Bias (Virtual ILT),12032,INSTRUCTOR.NAME provided opportunities for questions and checked in for understanding,5175,Strongly Agree
9391a1c4-ea2f-4997-b4c1-700dbec6bcc6,Understanding and Undoing Implicit Bias (Virtual ILT),12032,How satisfied are you with taking this learning program in a virtual format?,5309,Neutral
9391a1c4-ea2f-4997-b4c1-700dbec6bcc6,Understanding and Undoing Implicit Bias (Virtual ILT),12032,How satisfied are you with the online interaction you had with the facilitators?,5315,Satisfied
9391a1c4-ea2f-4997-b4c1-700dbec6bcc6,Understanding and Undoing Implicit Bias (Virtual ILT),12032,Apply debiasing strategies to undo individual implicit bias,5380,Agree
cb20effd-fa9a-4c31-a47e-9317c65a5589,Understanding and Undoing Implicit Bias (Virtual ILT),12032,I believe this learning program will help me do my current job better.,4478,Agree
cb20effd-fa9a-4c31-a47e-9317c65a5589,Understanding and Undoing Implicit Bias (Virtual ILT),12032,How satisfied are you with the Workforce Institute registration notifications and reminders?,4484,Neutral
cb20effd-fa9a-4c31-a47e-9317c65a5589,Understanding and Undoing Implicit Bias (Virtual ILT),12032,"On a scale of 0-10, how likely is it that you would recommend this learning program to a colleague? (0 = Not at all likely, 10 = Extremely likely)",4505,5
cb20effd-fa9a-4c31-a47e-9317c65a5589,Understanding and Undoing Implicit Bias (Virtual ILT),12032,What could be done differently to improve your overall learning experience?,4517,
cb20effd-fa9a-4c31-a47e-9317c65a5589,Understanding and Undoing Implicit Bias (Virtual ILT),12032,I felt comfortable using the video conferencing platform to participate in this learning program.,5011,Agree
cb20effd-fa9a-4c31-a47e-9317c65a5589,Understanding and Undoing Implicit Bias (Virtual ILT),12032,INSTRUCTOR.NAME provided opportunities for questions and checked in for understanding,5175,Agree
cb20effd-fa9a-4c31-a47e-9317c65a5589,Understanding and Undoing Implicit Bias (Virtual ILT),12032,Analyze the current state of child welfare as it relates to racial disproportionality,5368,Agree
94dc39d9-34c9-42a8-b83a-a1dc2aa3167c,Understanding and Undoing Implicit Bias (Virtual ILT),12032,The skills practice activities showed me how to use this learning on the job.,4460,Agree
94dc39d9-34c9-42a8-b83a-a1dc2aa3167c,Understanding and Undoing Implicit Bias (Virtual ILT),12032,How satisfied are you with the Cornerstone learning management system?,4491,Satisfied
94dc39d9-34c9-42a8-b83a-a1dc2aa3167c,Understanding and Undoing Implicit Bias (Virtual ILT),12032,"In a typical workweek, how often will you apply knowledge or skills from this learning program? (In percentage of time on the job)",4520,Very Often (51-75% of the time)
94dc39d9-34c9-42a8-b83a-a1dc2aa3167c,Understanding and Undoing Implicit Bias (Virtual ILT),12032,INSTRUCTOR.NAME provided clear explanations of new concepts,5169,Agree
87a12a29-3a6a-4c76-a72e-a303a82b95ee,Understanding and Undoing Implicit Bias (Virtual ILT),12032,How satisfied are you with the Cornerstone learning management system?,4491,Satisfied
87a12a29-3a6a-4c76-a72e-a303a82b95ee,Understanding and Undoing Implicit Bias (Virtual ILT),12032,"INSTRUCTOR.NAME maintained an effective pace through the agenda (discussion, activities, breaks, etc.).",5163,Strongly Agree
87a12a29-3a6a-4c76-a72e-a303a82b95ee,Understanding and Undoing Implicit Bias (Virtual ILT),12032,"INSTRUCTOR.NAME maintained an effective pace through the agenda (discussion, activities, breaks, etc.).",5163,Strongly Agree
87a12a29-3a6a-4c76-a72e-a303a82b95ee,Understanding and Undoing Implicit Bias (Virtual ILT),12032,Recall key implicit bias (IB) concepts and key points.,5362,Strongly Agree
59a0a357-a891-4e95-831d-b65a061e24ad,Understanding and Undoing Implicit Bias (Virtual ILT),12032,"The instructional aids (forms, case scenarios, etc.) are very similar to real things I use on the job.",4472,Strongly Agree
59a0a357-a891-4e95-831d-b65a061e24ad,Understanding and Undoing Implicit Bias (Virtual ILT),12032,How satisfied are you with the Workforce Institute registration notifications and reminders?,4484,Satisfied
59a0a357-a891-4e95-831d-b65a061e24ad,Understanding and Undoing Implicit Bias (Virtual ILT),12032,"On a scale of 0-10, how likely is it that you would recommend this learning program to a colleague? (0 = Not at all likely, 10 = Extremely likely)",4505,8
59a0a357-a891-4e95-831d-b65a061e24ad,Understanding and Undoing Implicit Bias (Virtual ILT),12032,My supervisor met with me to discuss the relevance of this learning program to my current job.,4519,
59a0a357-a891-4e95-831d-b65a061e24ad,Understanding and Undoing Implicit Bias (Virtual ILT),12032,"In a typical workweek, how often will you apply knowledge or skills from this learning program? (In percentage of time on the job)",4520,Almost Always (76-100% of the time)
59a0a357-a891-4e95-831d-b65a061e24ad,Understanding and Undoing Implicit Bias (Virtual ILT),12032,INSTRUCTOR.NAME provided clear explanations of new concepts,5169,Strongly Agree
59a0a357-a891-4e95-831d-b65a061e24ad,Understanding and Undoing Implicit Bias (Virtual ILT),12032,INSTRUCTOR.NAME provided opportunities for questions and checked in for understanding,5175,Strongly Agree
59a0a357-a891-4e95-831d-b65a061e24ad,Understanding and Undoing Implicit Bias (Virtual ILT),12032,How satisfied are you with taking this learning program in a virtual format?,5309,Satisfied
59a0a357-a891-4e95-831d-b65a061e24ad,Understanding and Undoing Implicit Bias (Virtual ILT),12032,How satisfied are you with the online interaction you had with the facilitators?,5315,Satisfied
59a0a357-a891-4e95-831d-b65a061e24ad,Understanding and Undoing Implicit Bias (Virtual ILT),12032,Recall key implicit bias (IB) concepts and key points.,5362,Strongly Agree
59a0a357-a891-4e95-831d-b65a061e24ad,Understanding and Undoing Implicit Bias (Virtual ILT),12032,"Draw connections between internalized oppression and trauma and their influence on institutional racism, structural inequity, and implicit bias",5374,
12bf5e1e-3894-4a8e-9210-d10465a40e92,Understanding and Undoing Implicit Bias (Virtual ILT),12032,"The instructional aids (forms, case scenarios, etc.) are very similar to real things I use on the job.",4472,Agree
12bf5e1e-3894-4a8e-9210-d10465a40e92,Understanding and Undoing Implicit Bias (Virtual ILT),12032,How satisfied are you with the Cornerstone learning management system?,4491,Satisfied
12bf5e1e-3894-4a8e-9210-d10465a40e92,Understanding and Undoing Implicit Bias (Virtual ILT),12032,I felt comfortable using the video conferencing platform to participate in this learning program.,5011,Agree
12bf5e1e-3894-4a8e-9210-d10465a40e92,Understanding and Undoing Implicit Bias (Virtual ILT),12032,"INSTRUCTOR.NAME maintained an effective pace through the agenda (discussion, activities, breaks, etc.).",5163,Strongly Agree
12bf5e1e-3894-4a8e-9210-d10465a40e92,Understanding and Undoing Implicit Bias (Virtual ILT),12032,How satisfied are you with the online interaction you had with the facilitators?,5315,Satisfied
12bf5e1e-3894-4a8e-9210-d10465a40e92,Understanding and Undoing Implicit Bias (Virtual ILT),12032,Recall key implicit bias (IB) concepts and key points.,5362,Agree
12bf5e1e-3894-4a8e-9210-d10465a40e92,Understanding and Undoing Implicit Bias (Virtual ILT),12032,Analyze the current state of child welfare as it relates to racial disproportionality,5368,Agree
3f6918fe-3370-40eb-b483-dc06a6141f3d,Understanding and Undoing Implicit Bias (Virtual ILT),12032,The skills practice activities showed me how to use this learning on the job.,4460,Agree
3f6918fe-3370-40eb-b483-dc06a6141f3d,Understanding and Undoing Implicit Bias (Virtual ILT),12032,How satisfied are you with the Workforce Institute registration notifications and reminders?,4484,Satisfied
3f6918fe-3370-40eb-b483-dc06a6141f3d,Understanding and Undoing Implicit Bias (Virtual ILT),12032,How satisfied are you with the Cornerstone learning management system?,4491,Neutral
3f6918fe-3370-40eb-b483-dc06a6141f3d,Understanding and Undoing Implicit Bias (Virtual ILT),12032,How satisfied are you with the Workforce Institute Help Desk (phone and/or email support)?,4498,N/A (did not access)
3f6918fe-3370-40eb-b483-dc06a6141f3d,Understanding and Undoing Implicit Bias (Virtual ILT),12032,"INSTRUCTOR.NAME maintained an effective pace through the agenda (discussion, activities, breaks, etc.).",5163,Agree
3f6918fe-3370-40eb-b483-dc06a6141f3d,Understanding and Undoing Implicit Bias (Virtual ILT),12032,"INSTRUCTOR.NAME maintained an effective pace through the agenda (discussion, activities, breaks, etc.).",5163,Agree
3f6918fe-3370-40eb-b483-dc06a6141f3d,Understanding and Undoing Implicit Bias (Virtual ILT),12032,INSTRUCTOR.NAME provided clear explanations of new concepts,5169,Agree
3f6918fe-3370-40eb-b483-dc06a6141f3d,Understanding and Undoing Implicit Bias (Virtual ILT),12032,How satisfied are you with the online interaction you had with the facilitators?,5315,Satisfied
3f6918fe-3370-40eb-b483-dc06a6141f3d,Understanding and Undoing Implicit Bias (Virtual ILT),12032,Recall key implicit bias (IB) concepts and key points.,5362,Neutral
8ea71692-5172-41ac-a46b-e29a21294a5e,Understanding and Undoing Implicit Bias (Virtual ILT),12032,"On a scale of 0-10, how likely is it that you would recommend this learning program to a colleague? (0 = Not at all likely, 10 = Extremely likely)",4505,10
8ea71692-5172-41ac-a46b-e29a21294a5e,Understanding and Undoing Implicit Bias (Virtual ILT),12032,My supervisor met with me to discuss the relevance of this learning program to my current job.,4519,No
8ea71692-5172-41ac-a46b-e29a21294a5e,Understanding and Undoing Implicit Bias (Virtual ILT),12032,I felt comfortable using the video conferencing platform to participate in this learning program.,5011,Agree
8ea71692-5172-41ac-a46b-e29a21294a5e,Understanding and Undoing Implicit Bias (Virtual ILT),12032,INSTRUCTOR.NAME provided clear explanations of new concepts,5169,Strongly Agree
8ea71692-5172-41ac-a46b-e29a21294a5e,Understanding and Undoing Implicit Bias (Virtual ILT),12032,How satisfied are you with taking this learning program in a virtual format?,5309,Extremely Satisfied
8ea71692-5172-41ac-a46b-e29a21294a5e,Understanding and Undoing Implicit Bias (Virtual ILT),12032,How satisfied are you with the online interaction you had with the facilitators?,5315,Extremely Satisfied
8ea71692-5172-41ac-a46b-e29a21294a5e,Understanding and Undoing Implicit Bias (Virtual ILT),12032,How satisfied are you with the online interaction you had with other learners in this program?,5321,Extremely Satisfied
a07bc9c5-e040-4c91-9aca-e9cb12db4f8f,Understanding and Undoing Implicit Bias (Virtual ILT),12032,"The instructional aids (forms, case scenarios, etc.) are very similar to real things I use on the job.",4472,Strongly Agree
a07bc9c5-e040-4c91-9aca-e9cb12db4f8f,Understanding and Undoing Implicit Bias (Virtual ILT),12032,How satisfied are you with the Cornerstone learning management system?,4491,Satisfied
a07bc9c5-e040-4c91-9aca-e9cb12db4f8f,Understanding and Undoing Implicit Bias (Virtual ILT),12032,"On a scale of 0-10, how likely is it that you would recommend this learning program to a colleague? (0 = Not at all likely, 10 = Extremely likely)",4505,8
a07bc9c5-e040-4c91-9aca-e9cb12db4f8f,Understanding and Undoing Implicit Bias (Virtual ILT),12032,My supervisor met with me to discuss the relevance of this learning program to my current job.,4519,Yes
a07bc9c5-e040-4c91-9aca-e9cb12db4f8f,Understanding and Undoing Implicit Bias (Virtual ILT),12032,"INSTRUCTOR.NAME maintained an effective pace through the agenda (discussion, activities, breaks, etc.).",5163,Strongly Agree
cb9e7ecb-81a8-4722-9c04-fe6af08f416d,Understanding and Undoing Implicit Bias (Virtual ILT),12032,The skills practice activities showed me how to use this learning on the job.,4460,
cb9e7ecb-81a8-4722-9c04-fe6af08f416d,Understanding and Undoing Implicit Bias (Virtual ILT),12032,How satisfied are you with the Workforce Institute registration notifications and reminders?,4484,Extremely Satisfied
